~~~Start of file~~~
Timestamp: 2020-04-18 18:25:01.645577

Timestamp: 2020-04-18 18:30:01.405677

Timestamp: 2020-04-18 18:35:01.143642

Timestamp: 2020-04-18 18:40:01.881145

Timestamp: 2020-04-18 18:45:01.750427

Timestamp: 2020-04-18 18:50:01.443023

Timestamp: 2020-04-18 18:55:01.218411

Timestamp: 2020-04-18 19:00:01.393675

Timestamp: 2020-04-18 19:05:01.180805

Timestamp: 2020-04-18 19:10:01.914347

Timestamp: 2020-04-18 19:15:01.828322

Timestamp: 2020-04-18 19:20:01.640551

Timestamp: 2020-04-18 19:25:01.554903

Timestamp: 2020-04-18 19:30:01.283524

Timestamp: 2020-04-18 19:35:01.657269

Timestamp: 2020-04-18 19:40:01.399755

Timestamp: 2020-04-18 19:45:01.205691

Timestamp: 2020-04-18 19:50:01.942052

Timestamp: 2020-04-18 19:55:01.139959

Timestamp: 2020-04-18 20:00:01.220559

Timestamp: 2020-04-18 20:05:02.006527

Timestamp: 2020-04-18 20:10:01.753458

Timestamp: 2020-04-18 20:15:01.512521

Timestamp: 2020-04-18 20:20:01.252301

Timestamp: 2020-04-18 20:25:01.304327

Timestamp: 2020-04-18 20:30:02.041077

Timestamp: 2020-04-18 20:35:01.780640

Timestamp: 2020-04-18 20:40:01.455291

Timestamp: 2020-04-18 20:45:01.748510

Timestamp: 2020-04-18 20:50:01.566459

Timestamp: 2020-04-18 20:55:01.361958

Timestamp: 2020-04-18 21:00:02.068622

Timestamp: 2020-04-18 21:05:01.853261

Timestamp: 2020-04-18 21:10:01.567542

Timestamp: 2020-04-18 21:15:01.311198

Timestamp: 2020-04-18 21:20:01.551230

Timestamp: 2020-04-18 21:25:01.253554

Timestamp: 2020-04-18 21:30:01.973860

Timestamp: 2020-04-18 21:35:01.747138

Timestamp: 2020-04-18 21:40:01.480087

Timestamp: 2020-04-18 21:45:01.350565

Timestamp: 2020-04-18 21:50:02.084912

Timestamp: 2020-04-18 21:55:01.827151

Timestamp: 2020-04-18 22:00:01.610584

Timestamp: 2020-04-18 22:05:01.375266

Timestamp: 2020-04-18 22:10:02.048747

Timestamp: 2020-04-18 22:15:01.896411

Timestamp: 2020-04-18 22:20:01.653256

Timestamp: 2020-04-18 22:25:01.759702

Timestamp: 2020-04-18 22:30:01.481908

Timestamp: 2020-04-18 22:35:01.178707

Timestamp: 2020-04-18 22:40:01.878131

Timestamp: 2020-04-18 22:45:01.959937

Timestamp: 2020-04-18 22:50:01.710884

Timestamp: 2020-04-18 22:55:01.707617

Timestamp: 2020-04-18 23:00:01.393437

Timestamp: 2020-04-18 23:05:01.175560

Timestamp: 2020-04-18 23:10:02.110050

Timestamp: 2020-04-18 23:15:01.876552

Timestamp: 2020-04-18 23:20:02.027664

Timestamp: 2020-04-18 23:25:01.786182

Timestamp: 2020-04-18 23:30:01.536470

Timestamp: 2020-04-18 23:35:01.460081

Timestamp: 2020-04-18 23:40:01.229020

Timestamp: 2020-04-18 23:45:02.029772

Timestamp: 2020-04-18 23:50:01.863820

Timestamp: 2020-04-18 23:55:01.546192

Timestamp: 2020-04-19 00:00:01.247625

Timestamp: 2020-04-19 00:05:02.005328

Timestamp: 2020-04-19 00:10:02.673605

Timestamp: 2020-04-19 00:15:01.682838

Timestamp: 2020-04-19 00:20:01.481529

Timestamp: 2020-04-19 00:25:01.267009

Timestamp: 2020-04-19 00:30:01.938212

Timestamp: 2020-04-19 00:35:01.619699

Timestamp: 2020-04-19 00:40:01.362399

Timestamp: 2020-04-19 00:45:01.370879

Timestamp: 2020-04-19 00:50:02.079041

Timestamp: 2020-04-19 00:55:01.797698

Timestamp: 2020-04-19 01:00:01.648374

Timestamp: 2020-04-19 01:05:01.391699

Timestamp: 2020-04-19 01:10:01.183630

Timestamp: 2020-04-19 01:15:02.028442

Timestamp: 2020-04-19 01:20:01.693835

Timestamp: 2020-04-19 01:25:02.077580

Timestamp: 2020-04-19 01:30:01.858624

Timestamp: 2020-04-19 01:35:01.700610

Timestamp: 2020-04-19 01:40:01.434297

Timestamp: 2020-04-19 01:45:01.162557

Timestamp: 2020-04-19 01:50:01.885174

Timestamp: 2020-04-19 01:55:01.625728

Timestamp: 2020-04-19 02:00:01.601692

Timestamp: 2020-04-19 02:05:01.278062

Timestamp: 2020-04-19 02:10:02.035346

Timestamp: 2020-04-19 02:15:01.874222

Timestamp: 2020-04-19 02:20:01.377368

Timestamp: 2020-04-19 02:25:02.064243

Timestamp: 2020-04-19 02:30:01.803997

Timestamp: 2020-04-19 02:35:01.458090

Timestamp: 2020-04-19 02:40:01.122057

Timestamp: 2020-04-19 02:45:01.811338

Timestamp: 2020-04-19 02:50:01.615100

Timestamp: 2020-04-19 02:55:01.732374

Timestamp: 2020-04-19 03:00:01.466892

Timestamp: 2020-04-19 03:05:01.121560

Timestamp: 2020-04-19 03:10:01.816479

Timestamp: 2020-04-19 03:15:01.659282

Timestamp: 2020-04-19 03:20:01.399861

Timestamp: 2020-04-19 03:25:02.116474

Timestamp: 2020-04-19 03:30:01.584289

Timestamp: 2020-04-19 03:35:01.261383

Timestamp: 2020-04-19 03:40:02.000720

Timestamp: 2020-04-19 03:45:01.715173

Timestamp: 2020-04-19 03:50:01.439633

Timestamp: 2020-04-19 03:55:01.147681

Timestamp: 2020-04-19 04:00:01.876815

Timestamp: 2020-04-19 04:05:01.593421

Timestamp: 2020-04-19 04:10:02.063824

Timestamp: 2020-04-19 04:15:01.768478

Timestamp: 2020-04-19 04:20:01.466622

Timestamp: 2020-04-19 04:25:02.105725

Timestamp: 2020-04-19 04:30:01.262957

Timestamp: 2020-04-19 04:35:01.300402

Timestamp: 2020-04-19 04:40:02.044665

Timestamp: 2020-04-19 04:45:01.867365

Timestamp: 2020-04-19 04:50:01.369161

Timestamp: 2020-04-19 04:55:02.063843

Timestamp: 2020-04-19 05:00:01.725270

Timestamp: 2020-04-19 05:05:01.401713

Timestamp: 2020-04-19 05:10:01.143752

Timestamp: 2020-04-19 05:15:01.836354

Timestamp: 2020-04-19 05:20:01.677478

Timestamp: 2020-04-19 05:25:02.055350

Timestamp: 2020-04-19 05:30:01.782445

Timestamp: 2020-04-19 05:35:01.740138

Timestamp: 2020-04-19 05:40:01.516114

Timestamp: 2020-04-19 05:45:01.793584

Timestamp: 2020-04-19 05:50:01.461514

Timestamp: 2020-04-19 05:55:01.151742

Timestamp: 2020-04-19 06:00:01.834538

Timestamp: 2020-04-19 06:05:01.945185

Timestamp: 2020-04-19 06:10:01.693005

Timestamp: 2020-04-19 06:15:01.734823

Timestamp: 2020-04-19 06:20:01.477285

Timestamp: 2020-04-19 06:25:01.808787

Timestamp: 2020-04-19 06:30:01.556286

Timestamp: 2020-04-19 06:35:01.274227

Timestamp: 2020-04-19 06:40:02.015528

Timestamp: 2020-04-19 06:45:01.893688

Timestamp: 2020-04-19 06:50:01.577576

Timestamp: 2020-04-19 06:55:01.285753

Timestamp: 2020-04-19 07:00:02.122886

Timestamp: 2020-04-19 07:05:01.459970

Timestamp: 2020-04-19 07:10:01.189976

Timestamp: 2020-04-19 07:15:01.904721

Timestamp: 2020-04-19 07:20:01.737736

Timestamp: 2020-04-19 07:25:01.863231

Timestamp: 2020-04-19 07:30:01.558600

Timestamp: 2020-04-19 07:35:02.087592

Timestamp: 2020-04-19 07:40:01.746605

Timestamp: 2020-04-19 07:45:01.563595

Timestamp: 2020-04-19 07:50:01.229565

Timestamp: 2020-04-19 07:55:01.957582

Timestamp: 2020-04-19 08:00:01.655139

Timestamp: 2020-04-19 08:05:01.371152

Timestamp: 2020-04-19 08:10:01.147430

Timestamp: 2020-04-19 08:15:01.923901

Timestamp: 2020-04-19 08:20:01.798725

Timestamp: 2020-04-19 08:25:01.483094

Timestamp: 2020-04-19 08:30:01.201256

Timestamp: 2020-04-19 08:35:01.900926

Timestamp: 2020-04-19 08:40:01.650260

Timestamp: 2020-04-19 08:45:01.359567

Timestamp: 2020-04-19 08:50:02.041921

Timestamp: 2020-04-19 08:55:01.131152

Timestamp: 2020-04-19 09:00:01.869999

Timestamp: 2020-04-19 09:05:01.594001

Timestamp: 2020-04-19 09:10:01.270841

Timestamp: 2020-04-19 09:15:01.172299

Timestamp: 2020-04-19 09:20:02.007773

Timestamp: 2020-04-19 09:25:01.715139

Timestamp: 2020-04-19 09:30:01.465836

Timestamp: 2020-04-19 09:35:01.183342

Timestamp: 2020-04-19 09:40:02.033031

Timestamp: 2020-04-19 09:45:01.767482

Timestamp: 2020-04-19 09:50:02.021104

Timestamp: 2020-04-19 09:55:01.723413

Timestamp: 2020-04-19 10:00:01.430459

Timestamp: 2020-04-19 10:05:01.148565

Timestamp: 2020-04-19 10:10:01.830468

Timestamp: 2020-04-19 10:15:01.506213

Timestamp: 2020-04-19 10:20:01.226015

Timestamp: 2020-04-19 10:25:02.107715

Timestamp: 2020-04-19 10:30:01.792624

Timestamp: 2020-04-19 10:35:01.450081

Timestamp: 2020-04-19 10:40:01.477104

Timestamp: 2020-04-19 10:45:01.720500

Timestamp: 2020-04-19 10:50:01.409928

Timestamp: 2020-04-19 10:55:01.149436

Timestamp: 2020-04-19 11:00:01.840098

Timestamp: 2020-04-19 11:05:01.525425

Timestamp: 2020-04-19 11:10:01.276649

Timestamp: 2020-04-19 11:15:01.967017

Timestamp: 2020-04-19 11:20:01.701252

Timestamp: 2020-04-19 11:25:01.454435

Timestamp: 2020-04-19 11:30:01.177440

Timestamp: 2020-04-19 11:35:01.964579

Timestamp: 2020-04-19 11:40:01.708665

Timestamp: 2020-04-19 11:45:01.497982

Timestamp: 2020-04-19 11:50:01.192940

Timestamp: 2020-04-19 11:55:02.102248

Timestamp: 2020-04-19 12:00:01.788750

Timestamp: 2020-04-19 12:05:01.465396

Timestamp: 2020-04-19 12:10:01.200313

Timestamp: 2020-04-19 12:15:01.894940

Timestamp: 2020-04-19 12:20:01.646851

Timestamp: 2020-04-19 12:25:01.380604

Timestamp: 2020-04-19 12:30:01.339318

Timestamp: 2020-04-19 12:35:02.063256

Timestamp: 2020-04-19 12:40:01.806027

Timestamp: 2020-04-19 12:45:01.606826

Timestamp: 2020-04-19 12:50:01.507413

Timestamp: 2020-04-19 12:55:01.223406

Timestamp: 2020-04-19 13:00:01.972550

Timestamp: 2020-04-19 13:05:01.475386

Timestamp: 2020-04-19 13:10:01.210202

Timestamp: 2020-04-19 13:15:01.926598

Timestamp: 2020-04-19 13:20:01.668304

Timestamp: 2020-04-19 13:25:01.393344

Timestamp: 2020-04-19 13:30:02.114015

Timestamp: 2020-04-19 13:35:01.800458

Timestamp: 2020-04-19 13:40:01.602965

Timestamp: 2020-04-19 13:45:01.322996

Timestamp: 2020-04-19 13:50:02.084159

Timestamp: 2020-04-19 13:55:01.891631

Timestamp: 2020-04-19 14:00:01.634686

Timestamp: 2020-04-19 14:05:01.350591

Timestamp: 2020-04-19 14:10:02.063046

Timestamp: 2020-04-19 14:15:01.792294

Timestamp: 2020-04-19 14:20:01.507491

Timestamp: 2020-04-19 14:25:01.232537

Timestamp: 2020-04-19 14:30:01.216655

Timestamp: 2020-04-19 14:35:01.865889

Timestamp: 2020-04-19 14:40:01.557381

Timestamp: 2020-04-19 14:45:01.249048

Timestamp: 2020-04-19 14:50:02.002201

Timestamp: 2020-04-19 14:55:01.697993

Timestamp: 2020-04-19 15:00:01.449733

Timestamp: 2020-04-19 15:05:01.158303

Timestamp: 2020-04-19 15:10:01.858595

Timestamp: 2020-04-19 15:15:01.599446

Timestamp: 2020-04-19 15:20:01.350986

Timestamp: 2020-04-19 15:25:02.032616

Timestamp: 2020-04-19 15:30:01.734557

Timestamp: 2020-04-19 15:35:01.945362

Timestamp: 2020-04-19 15:40:01.674873

Timestamp: 2020-04-19 15:45:01.483227

Timestamp: 2020-04-19 15:50:01.150462

Timestamp: 2020-04-19 15:55:01.862638

Timestamp: 2020-04-19 16:00:01.568925

Timestamp: 2020-04-19 16:05:01.344549

Timestamp: 2020-04-19 16:10:01.285708

Timestamp: 2020-04-19 16:15:02.006834

Timestamp: 2020-04-19 16:20:01.754430

Timestamp: 2020-04-19 16:25:02.119703

Timestamp: 2020-04-19 16:30:01.838535

Timestamp: 2020-04-19 16:35:01.517580

Timestamp: 2020-04-19 16:40:01.293344

Timestamp: 2020-04-19 16:45:01.953920

Timestamp: 2020-04-19 16:50:01.682776

Timestamp: 2020-04-19 16:55:01.512230

Timestamp: 2020-04-19 17:00:01.237734

Timestamp: 2020-04-19 17:05:01.899397

Timestamp: 2020-04-19 17:10:01.646414

Timestamp: 2020-04-19 17:15:01.349866

Timestamp: 2020-04-19 17:20:02.114051

Timestamp: 2020-04-19 17:25:01.884860

Timestamp: 2020-04-19 17:30:01.568932

Timestamp: 2020-04-19 17:35:01.374213

Timestamp: 2020-04-19 17:40:02.053223

Timestamp: 2020-04-19 17:45:01.825732

Timestamp: 2020-04-19 17:50:01.755241

Timestamp: 2020-04-19 17:55:01.406531

Timestamp: 2020-04-19 18:00:01.148655

Timestamp: 2020-04-19 18:05:01.886654

Timestamp: 2020-04-19 18:10:01.613385

Timestamp: 2020-04-19 18:15:01.606391

Timestamp: 2020-04-19 18:20:01.322621

Timestamp: 2020-04-19 18:25:01.971948

Timestamp: 2020-04-19 18:30:01.641636

Timestamp: 2020-04-19 18:35:01.335087

Timestamp: 2020-04-19 18:40:02.059590

Timestamp: 2020-04-19 18:45:01.802246

Timestamp: 2020-04-19 18:50:01.434631

Timestamp: 2020-04-19 18:55:01.126633

Timestamp: 2020-04-19 19:00:01.792283

Timestamp: 2020-04-19 19:05:01.538245

Timestamp: 2020-04-19 19:10:01.233043

Timestamp: 2020-04-19 19:15:01.994491

Timestamp: 2020-04-19 19:20:01.774550

Timestamp: 2020-04-19 19:25:01.868561

Timestamp: 2020-04-19 19:30:01.658418

Timestamp: 2020-04-19 19:35:01.442377

Timestamp: 2020-04-19 19:40:01.276814

Timestamp: 2020-04-19 19:45:02.014120

Timestamp: 2020-04-19 19:50:01.903363

Timestamp: 2020-04-19 19:55:02.112360

Timestamp: 2020-04-19 20:00:01.905525

Timestamp: 2020-04-19 20:05:01.623792

Timestamp: 2020-04-19 20:10:01.357657

Timestamp: 2020-04-19 20:15:01.652355

Timestamp: 2020-04-19 20:20:01.417813

Timestamp: 2020-04-19 20:25:01.393337

Timestamp: 2020-04-19 20:30:02.046577

Timestamp: 2020-04-19 20:35:01.784650

Timestamp: 2020-04-19 20:40:01.461607

Timestamp: 2020-04-19 20:45:01.154473

Timestamp: 2020-04-19 20:50:01.289553

Timestamp: 2020-04-19 20:55:02.073129

Timestamp: 2020-04-19 21:00:01.794238

Timestamp: 2020-04-19 21:05:01.536067

Timestamp: 2020-04-19 21:10:01.453969

Timestamp: 2020-04-19 21:15:01.164022

Timestamp: 2020-04-19 21:20:02.093796

Timestamp: 2020-04-19 21:25:01.911977

Timestamp: 2020-04-19 21:30:01.695515

Timestamp: 2020-04-19 21:35:01.445062

Timestamp: 2020-04-19 21:40:01.145870

Timestamp: 2020-04-19 21:45:01.813882

Timestamp: 2020-04-19 21:50:01.532515

Timestamp: 2020-04-19 21:55:01.316447

Timestamp: 2020-04-19 22:00:02.079540

Timestamp: 2020-04-19 22:05:01.951922

Timestamp: 2020-04-19 22:10:02.037843

Timestamp: 2020-04-19 22:15:01.760996

Timestamp: 2020-04-19 22:20:01.519289

Timestamp: 2020-04-19 22:25:01.253348

Timestamp: 2020-04-19 22:30:02.065259

Timestamp: 2020-04-19 22:35:01.837754

Timestamp: 2020-04-19 22:40:01.589665

Timestamp: 2020-04-19 22:45:02.069905

Timestamp: 2020-04-19 22:50:01.905305

Timestamp: 2020-04-19 22:55:01.978233

Timestamp: 2020-04-19 23:00:01.806210

Timestamp: 2020-04-19 23:05:01.624547

Timestamp: 2020-04-19 23:10:01.326300

Timestamp: 2020-04-19 23:15:01.243332

Timestamp: 2020-04-19 23:20:01.266402

Timestamp: 2020-04-19 23:25:02.086371

Timestamp: 2020-04-19 23:30:01.791488

Timestamp: 2020-04-19 23:35:01.555619

Timestamp: 2020-04-19 23:40:01.209991

Timestamp: 2020-04-19 23:45:01.970328

Timestamp: 2020-04-19 23:50:01.711812

Timestamp: 2020-04-19 23:55:02.004147

Timestamp: 2020-04-20 00:00:01.168965

Timestamp: 2020-04-20 00:05:01.890739

Timestamp: 2020-04-20 00:10:01.794800

Timestamp: 2020-04-20 00:15:01.833076

Timestamp: 2020-04-20 00:20:01.619528

Timestamp: 2020-04-20 00:25:01.421096

Timestamp: 2020-04-20 00:30:01.225520

Timestamp: 2020-04-20 00:35:01.879847

Timestamp: 2020-04-20 00:40:01.621220

Timestamp: 2020-04-20 00:45:01.333498

Timestamp: 2020-04-20 00:50:02.100493

Timestamp: 2020-04-20 00:55:02.117691

Timestamp: 2020-04-20 01:00:01.898548

Timestamp: 2020-04-20 01:05:01.636199

Timestamp: 2020-04-20 01:10:01.332599

Timestamp: 2020-04-20 01:15:02.042123

Timestamp: 2020-04-20 01:20:02.067551

Timestamp: 2020-04-20 01:25:01.776612

Timestamp: 2020-04-20 01:30:01.519157

Timestamp: 2020-04-20 01:35:01.186247

Timestamp: 2020-04-20 01:40:01.695581

Timestamp: 2020-04-20 01:45:01.423696

Timestamp: 2020-04-20 01:50:01.163132

Timestamp: 2020-04-20 01:55:01.832581

Timestamp: 2020-04-20 02:00:01.599634

Timestamp: 2020-04-20 02:05:01.409047

Timestamp: 2020-04-20 02:10:01.139729

Timestamp: 2020-04-20 02:15:01.884514

Timestamp: 2020-04-20 02:20:01.609767

Timestamp: 2020-04-20 02:25:01.312128

Timestamp: 2020-04-20 02:30:02.026755

Timestamp: 2020-04-20 02:35:01.879693

Timestamp: 2020-04-20 02:40:01.621511

Timestamp: 2020-04-20 02:45:01.374362

Timestamp: 2020-04-20 02:50:02.119613

Timestamp: 2020-04-20 02:55:01.404333

Timestamp: 2020-04-20 03:00:01.167714

Timestamp: 2020-04-20 03:05:01.867646

Timestamp: 2020-04-20 03:10:01.591673

Timestamp: 2020-04-20 03:15:01.123454

Timestamp: 2020-04-20 03:20:01.855580

Timestamp: 2020-04-20 03:25:01.532821

Timestamp: 2020-04-20 03:30:01.240798

Timestamp: 2020-04-20 03:35:01.324106

Timestamp: 2020-04-20 03:40:02.078014

Timestamp: 2020-04-20 03:45:01.749231

Timestamp: 2020-04-20 03:50:01.484015

Timestamp: 2020-04-20 03:55:01.435126

Timestamp: 2020-04-20 04:00:01.142252

Timestamp: 2020-04-20 04:05:01.920829

Timestamp: 2020-04-20 04:10:01.647812

Timestamp: 2020-04-20 04:15:01.423026

Timestamp: 2020-04-20 04:20:01.145189

Timestamp: 2020-04-20 04:25:01.151061

Timestamp: 2020-04-20 04:30:01.927232

Timestamp: 2020-04-20 04:35:02.096007

Timestamp: 2020-04-20 04:40:01.837487

Timestamp: 2020-04-20 04:45:01.527134

Timestamp: 2020-04-20 04:50:01.276251

Timestamp: 2020-04-20 04:55:01.126725

Timestamp: 2020-04-20 05:00:01.848670

Timestamp: 2020-04-20 05:05:01.247975

Timestamp: 2020-04-20 05:10:01.932462

Timestamp: 2020-04-20 05:15:01.978344

Timestamp: 2020-04-20 05:20:01.690457

Timestamp: 2020-04-20 05:25:01.342877

Timestamp: 2020-04-20 05:30:02.050410

Timestamp: 2020-04-20 05:35:01.511650

Timestamp: 2020-04-20 05:40:01.236784

Timestamp: 2020-04-20 05:45:01.983921

Timestamp: 2020-04-20 05:50:01.730812

Timestamp: 2020-04-20 05:55:02.066266

Timestamp: 2020-04-20 06:00:01.794036

Timestamp: 2020-04-20 06:05:01.511004

Timestamp: 2020-04-20 06:10:01.218847

Timestamp: 2020-04-20 06:15:02.061779

Timestamp: 2020-04-20 06:20:01.871716

Timestamp: 2020-04-20 06:25:01.581021

Timestamp: 2020-04-20 06:30:01.325100

Timestamp: 2020-04-20 06:35:01.867769

Timestamp: 2020-04-20 06:40:01.592524

Timestamp: 2020-04-20 06:45:01.322039

Timestamp: 2020-04-20 06:50:01.165301

Timestamp: 2020-04-20 06:55:02.058057

Timestamp: 2020-04-20 07:00:01.739589

Timestamp: 2020-04-20 07:05:01.689200

Timestamp: 2020-04-20 07:10:01.462552

Timestamp: 2020-04-20 07:15:02.047907

Timestamp: 2020-04-20 07:20:01.755697

Timestamp: 2020-04-20 07:25:01.472299

Timestamp: 2020-04-20 07:30:01.634854

Timestamp: 2020-04-20 07:35:02.032026

Timestamp: 2020-04-20 07:40:01.763018

Timestamp: 2020-04-20 07:45:01.516008

Timestamp: 2020-04-20 07:50:01.215575

Timestamp: 2020-04-20 07:55:02.034521

Timestamp: 2020-04-20 08:00:01.901874

Timestamp: 2020-04-20 08:05:01.618875

Timestamp: 2020-04-20 08:10:01.904437

Timestamp: 2020-04-20 08:15:01.164078

Timestamp: 2020-04-20 08:20:01.899527

Timestamp: 2020-04-20 08:25:01.714885

Timestamp: 2020-04-20 08:30:01.735509

Timestamp: 2020-04-20 08:35:01.600191

Timestamp: 2020-04-20 08:40:01.476289

Timestamp: 2020-04-20 08:45:01.217613

Timestamp: 2020-04-20 08:50:02.025275

Timestamp: 2020-04-20 08:55:01.747272

Timestamp: 2020-04-20 09:00:01.459623

Timestamp: 2020-04-20 09:05:01.433183

Timestamp: 2020-04-20 09:10:01.216467

Timestamp: 2020-04-20 09:15:02.081483

Timestamp: 2020-04-20 09:20:01.757245

Timestamp: 2020-04-20 09:25:01.432573

Timestamp: 2020-04-20 09:30:01.133894

Timestamp: 2020-04-20 09:35:01.974334

Timestamp: 2020-04-20 09:40:01.683430

Timestamp: 2020-04-20 09:45:01.467197

Timestamp: 2020-04-20 09:50:01.245115

Timestamp: 2020-04-20 09:55:01.979336

Timestamp: 2020-04-20 10:00:01.683589

Timestamp: 2020-04-20 10:05:01.492422

Timestamp: 2020-04-20 10:10:01.388093

Timestamp: 2020-04-20 10:15:01.861792

Timestamp: 2020-04-20 10:20:01.647240

Timestamp: 2020-04-20 10:25:01.488383

Timestamp: 2020-04-20 10:30:01.347809

Timestamp: 2020-04-20 10:35:02.110563

Timestamp: 2020-04-20 10:40:01.866865

Timestamp: 2020-04-20 10:45:01.717592

Timestamp: 2020-04-20 10:50:01.527183

Timestamp: 2020-04-20 10:55:02.047819

Timestamp: 2020-04-20 11:00:01.803432

Timestamp: 2020-04-20 11:05:01.635297

Timestamp: 2020-04-20 11:10:01.419698

Timestamp: 2020-04-20 11:15:01.743985

Timestamp: 2020-04-20 11:20:01.485181

Timestamp: 2020-04-20 11:25:01.253979

Timestamp: 2020-04-20 11:30:01.612557

Timestamp: 2020-04-20 11:35:01.448110

Timestamp: 2020-04-20 11:40:01.156455

Timestamp: 2020-04-20 11:45:02.051593

Timestamp: 2020-04-20 11:50:01.990309

Timestamp: 2020-04-20 11:55:01.318765

Timestamp: 2020-04-20 12:00:02.099666

Timestamp: 2020-04-20 12:05:01.311945

Timestamp: 2020-04-20 12:10:01.803466

Timestamp: 2020-04-20 12:15:01.701958

Timestamp: 2020-04-20 12:20:01.671111

Timestamp: 2020-04-20 12:25:01.461822

Timestamp: 2020-04-20 12:30:01.587190

Timestamp: 2020-04-20 12:35:01.871129

Timestamp: 2020-04-20 12:40:01.640389

Timestamp: 2020-04-20 12:45:01.388318

Timestamp: 2020-04-20 12:50:02.083236

Timestamp: 2020-04-20 12:55:01.842153

Timestamp: 2020-04-20 13:00:01.611757

Timestamp: 2020-04-20 13:05:01.354277

Timestamp: 2020-04-20 13:10:01.187743

Timestamp: 2020-04-20 13:15:01.949658

Timestamp: 2020-04-20 13:20:01.724049

Timestamp: 2020-04-20 13:25:01.495663

Timestamp: 2020-04-20 13:30:01.227885

Timestamp: 2020-04-20 13:35:01.339206

Timestamp: 2020-04-20 13:40:02.040016

Timestamp: 2020-04-20 13:45:01.757101

Timestamp: 2020-04-20 13:50:01.828732

Timestamp: 2020-04-20 13:55:01.675600

Timestamp: 2020-04-20 14:00:01.549454

Timestamp: 2020-04-20 14:05:01.491519

Timestamp: 2020-04-20 14:10:01.350023

Timestamp: 2020-04-20 14:15:01.425375

Timestamp: 2020-04-20 14:20:01.183814

Timestamp: 2020-04-20 14:25:01.950227

Timestamp: 2020-04-20 14:30:01.734543

Timestamp: 2020-04-20 14:35:01.568492

Timestamp: 2020-04-20 14:40:01.276287

Timestamp: 2020-04-20 14:45:01.990824

Timestamp: 2020-04-20 14:50:01.705551

Timestamp: 2020-04-20 14:55:01.832079

Timestamp: 2020-04-20 15:00:01.525067

Timestamp: 2020-04-20 15:05:01.333595

Timestamp: 2020-04-20 15:10:01.166432

Timestamp: 2020-04-20 15:15:01.225627

Timestamp: 2020-04-20 15:20:02.002717

Timestamp: 2020-04-20 15:25:01.779701

Timestamp: 2020-04-20 15:30:01.711613

Timestamp: 2020-04-20 15:35:01.460003

Timestamp: 2020-04-20 15:40:01.184794

Timestamp: 2020-04-20 15:45:01.926846

Timestamp: 2020-04-20 15:50:01.684914

Timestamp: 2020-04-20 15:55:01.419916

